dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt,season_desc,weather_desc,weekday_desc,month_desc,holiday_desc,workingday_desc,hr
2012-02-17,1,1,2,0,5,1,1,0.4,0.35,13,158,171,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,20.0
2012-02-17,1,1,2,0,5,1,1,0.38,0.37,15,114,129,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,21.0
2012-02-17,1,1,2,0,5,1,1,0.36,0.4,15,92,107,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,22.0
2012-02-17,1,1,2,0,5,1,1,0.36,0.4,10,72,82,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,23.0
2012-02-18,1,1,2,0,6,0,1,0.34,0.42,5,81,86,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,0.0
2012-02-18,1,1,2,0,6,0,1,0.32,0.49,7,38,45,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,1.0
2012-02-18,1,1,2,0,6,0,1,0.3,0.61,6,39,45,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,2.0
2012-02-18,1,1,2,0,6,0,1,0.28,0.65,3,15,18,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,3.0
2012-02-18,1,1,2,0,6,0,1,0.26,0.7,3,4,7,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,4.0
2012-02-18,1,1,2,0,6,0,1,0.24,0.7,0,1,1,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,5.0
2012-02-18,1,1,2,0,6,0,1,0.24,0.7,1,8,9,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,6.0
2012-02-18,1,1,2,0,6,0,1,0.24,0.7,8,33,41,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,7.0
2012-02-18,1,1,2,0,6,0,1,0.22,0.87,10,92,102,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,8.0
2012-02-18,1,1,2,0,6,0,1,0.22,0.8,22,116,138,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,9.0
2012-02-18,1,1,2,0,6,0,1,0.26,0.81,48,157,205,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,10.0
2012-02-18,1,1,2,0,6,0,1,0.32,0.57,102,184,286,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,11.0
2012-02-18,1,1,2,0,6,0,1,0.36,0.43,128,241,369,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,12.0
2012-02-18,1,1,2,0,6,0,1,0.4,0.43,165,219,384,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,13.0
2012-02-18,1,1,2,0,6,0,1,0.44,0.35,183,244,427,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,14.0
2012-02-18,1,1,2,0,6,0,1,0.42,0.41,229,270,499,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,15.0
2012-02-18,1,1,2,0,6,0,1,0.44,0.44,186,218,404,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,16.0
2012-02-18,1,1,2,0,6,0,1,0.48,0.36,142,222,364,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,17.0
2012-02-18,1,1,2,0,6,0,1,0.46,0.38,70,176,246,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,18.0
2012-02-18,1,1,2,0,6,0,1,0.44,0.44,38,150,188,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,19.0
2012-02-18,1,1,2,0,6,0,1,0.44,0.44,25,123,148,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,20.0
2012-02-18,1,1,2,0,6,0,1,0.44,0.33,25,89,114,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,21.0
2012-02-18,1,1,2,0,6,0,1,0.4,0.4,17,101,118,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,22.0
2012-02-18,1,1,2,0,6,0,2,0.36,0.4,12,62,74,,Mist/Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,23.0
2012-02-19,1,1,2,0,0,0,2,0.34,0.39,9,65,74,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,0.0
2012-02-19,1,1,2,0,0,0,2,0.32,0.39,10,62,72,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,1.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.36,3,45,48,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,2.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.36,3,12,15,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,3.0
2012-02-19,1,1,2,0,0,0,2,0.28,0.41,0,3,3,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,4.0
2012-02-19,1,1,2,0,0,0,2,0.26,0.48,1,1,2,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,5.0
2012-02-19,1,1,2,0,0,0,1,0.24,0.52,0,5,5,,Clear/Partly Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,6.0
2012-02-19,1,1,2,0,0,0,2,0.24,0.52,2,12,14,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,7.0
2012-02-19,1,1,2,0,0,0,2,0.24,0.56,8,48,56,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,8.0
2012-02-19,1,1,2,0,0,0,2,0.24,0.56,20,73,93,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,9.0
2012-02-19,1,1,2,0,0,0,2,0.26,0.52,49,142,191,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,10.0
2012-02-19,1,1,2,0,0,0,2,0.26,0.56,82,144,226,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,11.0
2012-02-19,1,1,2,0,0,0,2,0.28,0.52,71,184,255,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,12.0
2012-02-19,1,1,2,0,0,0,1,0.3,0.49,64,197,261,,Clear/Partly Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,13.0
2012-02-19,1,1,2,0,0,0,2,0.32,0.45,48,189,237,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,14.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.49,85,168,253,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,15.0
2012-02-19,1,1,2,0,0,0,2,0.32,0.45,62,150,212,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,16.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.49,22,135,157,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,17.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.49,23,144,167,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,18.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.52,18,101,119,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,19.0
2012-02-19,1,1,2,0,0,0,2,0.3,0.52,22,81,103,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,20.0
2012-02-19,1,1,2,0,0,0,3,0.26,0.65,3,33,36,,Light Snow/Rain,Sunday,Feb,Not Holiday,Weekend/Holiday,21.0
2012-02-19,1,1,2,0,0,0,3,0.24,0.75,8,47,55,,Light Snow/Rain,Sunday,Feb,Not Holiday,Weekend/Holiday,22.0
2012-02-19,1,1,2,0,0,0,2,0.22,0.93,5,30,35,,Mist/Cloudy,Sunday,Feb,Not Holiday,Weekend/Holiday,23.0
2012-02-20,1,1,2,1,1,0,2,0.24,0.87,5,36,41,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,0.0
2012-02-20,1,1,2,1,1,0,2,0.24,0.87,3,12,15,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,1.0
2012-02-20,1,1,2,1,1,0,2,0.24,0.87,1,19,20,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,2.0
2012-02-20,1,1,2,1,1,0,2,0.24,0.81,0,8,8,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,3.0
2012-02-20,1,1,2,1,1,0,2,0.24,0.6,0,6,6,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,5.0
2012-02-20,1,1,2,1,1,0,1,0.24,0.52,1,9,10,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,6.0
2012-02-20,1,1,2,1,1,0,2,0.22,0.55,2,42,44,,Mist/Cloudy,Monday,Feb,Holiday,Weekend/Holiday,7.0
2012-02-20,1,1,2,1,1,0,1,0.2,0.59,9,111,120,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,8.0
2012-02-20,1,1,2,1,1,0,1,0.2,0.59,12,98,110,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,9.0
2012-02-20,1,1,2,1,1,0,1,0.22,0.55,30,113,143,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,10.0
2012-02-20,1,1,2,1,1,0,1,0.26,0.48,45,163,208,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,11.0
2012-02-20,1,1,2,1,1,0,1,0.28,0.45,65,216,281,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,12.0
2012-02-20,1,1,2,1,1,0,1,0.3,0.42,66,246,312,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,13.0
2012-02-20,1,1,2,1,1,0,1,0.32,0.36,57,206,263,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,14.0
2012-02-20,1,1,2,1,1,0,1,0.34,0.34,54,235,289,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,15.0
2012-02-20,1,1,2,1,1,0,1,0.36,0.29,64,216,280,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,16.0
2012-02-20,1,1,2,1,1,0,1,0.38,0.27,27,226,253,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,17.0
2012-02-20,1,1,2,1,1,0,1,0.34,0.34,27,215,242,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,18.0
2012-02-20,1,1,2,1,1,0,1,0.34,0.34,8,164,172,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,19.0
2012-02-20,1,1,2,1,1,0,1,0.34,0.34,9,117,126,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,20.0
2012-02-20,1,1,2,1,1,0,1,0.3,0.39,8,90,98,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,21.0
2012-02-20,1,1,2,1,1,0,1,0.3,0.45,9,53,62,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,22.0
2012-02-20,1,1,2,1,1,0,1,0.3,0.39,0,26,26,,Clear/Partly Cloudy,Monday,Feb,Holiday,Weekend/Holiday,23.0
2012-02-21,1,1,2,0,2,1,1,0.26,0.65,1,11,12,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,0.0
2012-02-21,1,1,2,0,2,1,1,0.26,0.56,0,7,7,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,1.0
2012-02-21,1,1,2,0,2,1,1,0.24,0.6,0,3,3,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,2.0
2012-02-21,1,1,2,0,2,1,1,0.22,0.64,0,2,2,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,4.0
2012-02-21,1,1,2,0,2,1,1,0.2,0.69,0,15,15,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,5.0
2012-02-21,1,1,2,0,2,1,1,0.2,0.75,3,83,86,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,6.0
2012-02-21,1,1,2,0,2,1,1,0.22,0.64,6,273,279,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,7.0
2012-02-21,1,1,2,0,2,1,1,0.2,0.69,5,459,464,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,8.0
2012-02-21,1,1,2,0,2,1,1,0.2,0.75,6,211,217,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,9.0
2012-02-21,1,1,2,0,2,1,1,0.24,0.7,8,77,85,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,10.0
2012-02-21,1,1,2,0,2,1,2,0.26,0.7,5,81,86,,Mist/Cloudy,Tuesday,Feb,Not Holiday,Working Day,11.0
2012-02-21,1,1,2,0,2,1,2,0.3,0.56,16,147,163,,Mist/Cloudy,Tuesday,Feb,Not Holiday,Working Day,12.0
2012-02-21,1,1,2,0,2,1,1,0.34,0.49,8,123,131,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,13.0
2012-02-21,1,1,2,0,2,1,2,0.32,0.53,16,108,124,,Mist/Cloudy,Tuesday,Feb,Not Holiday,Working Day,14.0
2012-02-21,1,1,2,0,2,1,1,0.34,0.49,23,137,160,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,15.0
2012-02-21,1,1,2,0,2,1,1,0.36,0.46,14,240,254,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,16.0
2012-02-21,1,1,2,0,2,1,1,0.38,0.4,21,411,432,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,17.0
2012-02-21,1,1,2,0,2,1,1,0.38,0.4,11,414,425,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,18.0
2012-02-21,1,1,2,0,2,1,1,0.36,0.46,5,299,304,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,19.0
2012-02-21,1,1,2,0,2,1,1,0.34,0.53,4,223,227,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,20.0
2012-02-21,1,1,2,0,2,1,1,0.34,0.61,7,147,154,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,21.0
2012-02-21,1,1,2,0,2,1,2,0.34,0.71,3,97,100,,Mist/Cloudy,Tuesday,Feb,Not Holiday,Working Day,22.0
2012-02-21,1,1,2,0,2,1,1,0.32,0.66,1,46,47,,Clear/Partly Cloudy,Tuesday,Feb,Not Holiday,Working Day,23.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.66,5,19,24,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,0.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.7,3,4,7,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,1.0
2012-02-22,1,1,2,0,3,1,1,0.34,0.66,1,5,6,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,2.0
2012-02-22,1,1,2,0,3,1,2,0.34,0.71,1,3,4,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,3.0
2012-02-22,1,1,2,0,3,1,1,0.34,0.71,0,2,2,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,4.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.7,1,29,30,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,5.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.76,5,85,90,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,6.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.76,10,292,302,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,7.0
2012-02-22,1,1,2,0,3,1,1,0.3,0.75,9,567,576,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,8.0
2012-02-22,1,1,2,0,3,1,1,0.32,0.7,11,241,252,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,9.0
2012-02-22,1,1,2,0,3,1,1,0.34,0.71,17,122,139,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,10.0
2012-02-22,1,1,2,0,3,1,1,0.36,0.66,22,149,171,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,11.0
2012-02-22,1,1,2,0,3,1,1,0.4,0.62,21,186,207,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,12.0
2012-02-22,1,1,2,0,3,1,1,0.42,0.54,15,175,190,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,13.0
2012-02-22,1,1,2,0,3,1,1,0.44,0.54,35,142,177,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,14.0
2012-02-22,1,1,2,0,3,1,1,0.5,0.31,34,161,195,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,15.0
2012-02-22,1,1,2,0,3,1,1,0.52,0.29,30,268,298,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,16.0
2012-02-22,1,1,2,0,3,1,1,0.52,0.32,43,486,529,,Clear/Partly Cloudy,Wednesday,Feb,Not Holiday,Working Day,17.0
2012-02-22,1,1,2,0,3,1,2,0.48,0.41,42,483,525,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,18.0
2012-02-22,1,1,2,0,3,1,2,0.46,0.44,22,305,327,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,19.0
2012-02-22,1,1,2,0,3,1,2,0.44,0.47,25,249,274,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,20.0
2012-02-22,1,1,2,0,3,1,2,0.48,0.33,19,220,239,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,21.0
2012-02-22,1,1,2,0,3,1,2,0.44,0.47,18,129,147,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,22.0
2012-02-22,1,1,2,0,3,1,2,0.46,0.41,5,57,62,,Mist/Cloudy,Wednesday,Feb,Not Holiday,Working Day,23.0
2012-02-23,1,1,2,0,4,1,2,0.44,0.47,12,30,42,,Mist/Cloudy,Thursday,Feb,Not Holiday,Working Day,0.0
2012-02-23,1,1,2,0,4,1,2,0.44,0.58,3,12,15,,Mist/Cloudy,Thursday,Feb,Not Holiday,Working Day,1.0
2012-02-23,1,1,2,0,4,1,2,0.44,0.62,5,4,9,,Mist/Cloudy,Thursday,Feb,Not Holiday,Working Day,2.0
2012-02-23,1,1,2,0,4,1,3,0.44,0.67,2,4,6,,Light Snow/Rain,Thursday,Feb,Not Holiday,Working Day,3.0
2012-02-23,1,1,2,0,4,1,1,0.4,0.76,0,1,1,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,4.0
2012-02-23,1,1,2,0,4,1,1,0.4,0.76,2,30,32,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,5.0
2012-02-23,1,1,2,0,4,1,1,0.36,0.87,3,88,91,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,6.0
2012-02-23,1,1,2,0,4,1,1,0.36,0.81,9,317,326,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,7.0
2012-02-23,1,1,2,0,4,1,1,0.34,0.87,11,549,560,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,8.0
2012-02-23,1,1,2,0,4,1,1,0.36,0.81,14,228,242,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,9.0
2012-02-23,1,1,2,0,4,1,1,0.42,0.67,41,107,148,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,10.0
2012-02-23,1,1,2,0,4,1,1,0.48,0.48,54,128,182,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,11.0
2012-02-23,1,1,2,0,4,1,1,0.5,0.42,25,199,224,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,12.0
2012-02-23,1,1,2,0,4,1,1,0.52,0.39,30,188,218,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,13.0
2012-02-23,1,1,2,0,4,1,1,0.54,0.37,36,156,192,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,14.0
2012-02-23,1,1,2,0,4,1,1,0.54,0.33,46,171,217,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,15.0
2012-02-23,1,1,2,0,4,1,1,0.56,0.32,45,298,343,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,16.0
2012-02-23,1,1,2,0,4,1,1,0.54,0.32,49,561,610,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,17.0
2012-02-23,1,1,2,0,4,1,1,0.54,0.37,36,486,522,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,18.0
2012-02-23,1,1,2,0,4,1,1,0.5,0.39,20,349,369,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,19.0
2012-02-23,1,1,2,0,4,1,1,0.46,0.44,23,246,269,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,20.0
2012-02-23,1,1,2,0,4,1,1,0.44,0.51,17,205,222,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,21.0
2012-02-23,1,1,2,0,4,1,1,0.44,0.54,19,118,137,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,22.0
2012-02-23,1,1,2,0,4,1,1,0.44,0.54,14,71,85,,Clear/Partly Cloudy,Thursday,Feb,Not Holiday,Working Day,23.0
2012-02-24,1,1,2,0,5,1,2,0.44,0.58,12,34,46,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,0.0
2012-02-24,1,1,2,0,5,1,1,0.44,0.62,3,15,18,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,1.0
2012-02-24,1,1,2,0,5,1,3,0.42,0.77,1,4,5,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,2.0
2012-02-24,1,1,2,0,5,1,1,0.42,0.82,0,5,5,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,3.0
2012-02-24,1,1,2,0,5,1,1,0.4,0.87,0,2,2,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,4.0
2012-02-24,1,1,2,0,5,1,2,0.4,0.87,1,25,26,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,5.0
2012-02-24,1,1,2,0,5,1,2,0.4,0.87,2,80,82,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,6.0
2012-02-24,1,1,2,0,5,1,2,0.4,0.76,7,265,272,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,7.0
2012-02-24,1,1,2,0,5,1,2,0.38,0.76,17,452,469,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,8.0
2012-02-24,1,1,2,0,5,1,3,0.36,0.81,15,229,244,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,9.0
2012-02-24,1,1,2,0,5,1,3,0.36,0.81,22,119,141,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,10.0
2012-02-24,1,1,2,0,5,1,2,0.36,0.81,27,136,163,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,11.0
2012-02-24,1,1,2,0,5,1,2,0.4,0.76,27,201,228,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,12.0
2012-02-24,1,1,2,0,5,1,2,0.42,0.71,30,153,183,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,13.0
2012-02-24,1,1,2,0,5,1,2,0.46,0.67,5,26,31,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,14.0
2012-02-24,1,1,2,0,5,1,3,0.4,0.87,11,83,94,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,15.0
2012-02-24,1,1,2,0,5,1,3,0.4,0.87,12,166,178,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,16.0
2012-02-24,1,1,2,0,5,1,3,0.42,0.94,14,242,256,,Light Snow/Rain,Friday,Feb,Not Holiday,Working Day,17.0
2012-02-24,1,1,2,0,5,1,2,0.42,0.94,11,289,300,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,18.0
2012-02-24,1,1,2,0,5,1,2,0.44,0.88,6,227,233,,Mist/Cloudy,Friday,Feb,Not Holiday,Working Day,19.0
2012-02-24,1,1,2,0,5,1,1,0.44,0.62,8,159,167,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,20.0
2012-02-24,1,1,2,0,5,1,1,0.42,0.35,1,151,152,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,21.0
2012-02-24,1,1,2,0,5,1,1,0.4,0.37,4,102,106,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,22.0
2012-02-24,1,1,2,0,5,1,1,0.38,0.37,10,76,86,,Clear/Partly Cloudy,Friday,Feb,Not Holiday,Working Day,23.0
2012-02-25,1,1,2,0,6,0,1,0.36,0.43,5,56,61,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,0.0
2012-02-25,1,1,2,0,6,0,1,0.34,0.42,4,42,46,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,1.0
2012-02-25,1,1,2,0,6,0,1,0.32,0.45,1,37,38,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,2.0
2012-02-25,1,1,2,0,6,0,1,0.3,0.45,0,7,7,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,3.0
2012-02-25,1,1,2,0,6,0,1,0.3,0.42,0,2,2,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,4.0
2012-02-25,1,1,2,0,6,0,2,0.3,0.42,0,3,3,,Mist/Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,5.0
2012-02-25,1,1,2,0,6,0,2,0.3,0.42,1,12,13,,Mist/Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,6.0
2012-02-25,1,1,2,0,6,0,1,0.28,0.45,3,20,23,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,7.0
2012-02-25,1,1,2,0,6,0,1,0.26,0.48,3,90,93,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,8.0
2012-02-25,1,1,2,0,6,0,3,0.22,0.75,15,107,122,,Light Snow/Rain,Saturday,Feb,Not Holiday,Weekend/Holiday,9.0
2012-02-25,1,1,2,0,6,0,1,0.26,0.6,24,159,183,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,10.0
2012-02-25,1,1,2,0,6,0,1,0.3,0.39,23,187,210,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,11.0
2012-02-25,1,1,2,0,6,0,1,0.32,0.29,41,217,258,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,12.0
2012-02-25,1,1,2,0,6,0,1,0.32,0.31,48,178,226,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,13.0
2012-02-25,1,1,2,0,6,0,1,0.32,0.29,35,181,216,,Clear/Partly Cloudy,Saturday,Feb,Not Holiday,Weekend/Holiday,14.0
